comp,bumber of nodes,global clustering coefficient,transitivity
1,4,0.0,0.0
2,2,0.0,0.0
3,3,1.0,1.0
4,4,0.0,0.0
5,2,0.0,0.0
6,8,0.29166666666666663,0.3
7,3,0.0,0.0
8,3,0.0,0.0
9,2,0.0,0.0
10,4,0.0,0.0
11,5,0.0,0.0
12,2,0.0,0.0
13,2,0.0,0.0
14,4,0.0,0.0
15,2,0.0,0.0
16,2,0.0,0.0
17,3,0.0,0.0
18,2,0.0,0.0
19,2,0.0,0.0
20,2,0.0,0.0
21,2,0.0,0.0
22,4,0.5833333333333334,0.6
23,3,1.0,1.0
24,2,0.0,0.0
25,4,0.0,0.0
26,2,0.0,0.0
27,2,0.0,0.0
28,3,0.0,0.0
29,2,0.0,0.0
30,2,0.0,0.0
31,2,0.0,0.0
32,2,0.0,0.0
33,3,1.0,1.0
34,2,0.0,0.0
35,2,0.0,0.0
36,2,0.0,0.0
37,2,0.0,0.0
38,2,0.0,0.0
39,2,0.0,0.0
40,2,0.0,0.0
41,2,0.0,0.0
42,2,0.0,0.0
43,2,0.0,0.0
44,2,0.0,0.0
45,2,0.0,0.0
46,2,0.0,0.0
