cell,x,y,slice,radius
0,0,4903,0,0
1,2448,4832,1,128
2,2188,4755,1,130
3,2485,4748,1,147
4,1963,4720,1,148
5,2418,4710,1,147
6,2071,4704,1,130
7,2467,4666,1,145
8,1705,4587,1,143
9,1838,4554,1,131
10,2072,4534,1,141
11,2484,4517,1,138
12,1982,4499,1,125
13,1859,4427,1,139
14,2211,4418,1,141
15,2275,4373,1,133
16,2336,4358,1,127
17,1269,4357,1,149
18,1219,4355,1,142
19,1380,4275,1,136
20,2037,4269,1,134
21,2336,4250,1,148
22,2475,4249,1,149
23,1840,4234,1,142
24,1330,4229,1,133
25,1988,4225,1,133
26,2302,4193,1,128
27,2205,4162,1,131
28,2116,4146,1,134
29,1933,4094,1,128
30,912,4055,1,132
31,2123,4004,1,148
32,1203,4003,1,131
33,903,3993,1,126
34,1262,3986,1,142
35,1393,3972,1,146
36,2260,3967,1,139
37,1167,3925,1,149
38,1857,3915,1,141
39,1483,3835,1,133
40,2338,3804,1,126
41,1331,3802,1,137
42,1346,3801,1,126
43,1980,3795,1,132
44,1880,3792,1,142
45,1361,3750,1,146
46,679,3688,1,134
47,2319,3680,1,125
48,1164,3649,1,129
49,693,3614,1,137
50,2064,3596,1,126
51,805,3594,1,128
52,1108,3569,1,148
53,1306,3569,1,130
54,2223,3565,1,125
55,2167,3545,1,131
56,1836,3428,1,145
57,2441,3403,1,147
58,1548,3395,1,134
59,2454,3392,1,149
60,1245,3380,1,130
61,2157,3339,1,136
62,2004,3334,1,142
63,1934,3319,1,138
64,2482,3318,1,136
65,2255,3311,1,133
66,2029,3292,1,134
67,2209,3278,1,140
68,1241,3277,1,137
69,2289,3271,1,132
70,1537,3253,1,150
71,1177,3122,1,130
72,2321,3074,1,128
73,1444,3008,1,141
74,1320,2948,1,127
75,1679,2902,1,142
76,2291,2898,1,146
77,890,2859,1,149
78,1294,2826,1,150
79,2262,2801,1,131
80,1168,2776,1,150
81,1465,2774,1,139
82,1771,2682,1,147
83,926,2669,1,130
84,2085,2665,1,149
85,1210,2638,1,130
86,1594,2633,1,144
87,1831,2593,1,140
88,1303,2589,1,132
89,2089,2573,1,129
90,2036,2560,1,128
91,947,2538,1,141
92,1548,2506,1,138
93,1151,2447,1,138
94,1876,2400,1,128
95,1932,2399,1,130
96,2124,2392,1,144
97,1939,2372,1,140
98,1785,2342,1,149
99,1528,2304,1,126
100,2010,2209,1,141
101,1080,2198,1,137
102,2008,2194,1,149
103,1304,2110,1,148
104,1451,2067,1,149
105,1483,1758,1,145
106,1184,1755,1,148
107,1729,1611,1,126
108,1650,1403,1,128
109,1612,1388,1,126
