cell,x,y,slice,radius
0,0,5221,0,0
1,2767,4597,3,128
2,2742,4563,3,145
3,2738,4274,3,145
4,2782,4210,3,144
5,2878,4081,3,149
6,3062,4041,3,140
7,3129,3796,3,130
8,3273,3632,3,141
9,2805,3394,3,128
10,3523,3383,3,140
11,3433,3372,3,134
12,3515,3167,3,130
13,3178,3109,3,135
14,3568,2989,3,139
15,3477,2962,3,141
16,3246,2856,3,128
17,3081,2818,3,145
18,3259,2660,3,125
19,3593,2540,3,132
20,2815,2318,3,147
21,2737,2197,3,141
22,2685,2123,3,149
23,2944,2070,3,135
24,3148,1868,3,134
25,2995,1831,3,132
26,3471,1569,3,140
27,3069,1556,3,139
28,2501,1495,3,146
29,3288,1450,3,148
30,3296,1311,3,143
31,2605,1183,3,143
32,2574,1167,3,144
33,2410,1000,3,138
34,2287,973,3,132
35,2962,942,3,136
36,3284,923,3,150
37,3087,846,3,142
38,2947,833,3,128
39,3265,650,3,149
40,2891,591,3,128
41,1771,546,3,129
42,2034,548,3,128
43,3181,520,3,131
44,2395,492,3,127
45,2144,469,3,133
46,1797,463,3,143
47,2777,391,3,134
48,1850,326,3,146
49,2603,304,3,127
50,2367,252,3,139
51,2007,224,3,136
52,1417,169,3,131
53,2476,162,3,125
54,1846,138,3,147
55,1604,84,3,131
56,2725,0,3,132
